"cluster","group","n_cells","resolution","field","within_cluster_fraction"
"9","HRA003620_BC-24",10,0.4,"orig.ident",0.0118906064209275
"10","HRA003620_BC-24",3,0.4,"orig.ident",0.00396825396825397
"11","HRA003620_BC-24",4,0.4,"orig.ident",0.00769230769230769
"12","HRA003620_BC-24",0,0.4,"orig.ident",0
"13","HRA003620_BC-24",1,0.4,"orig.ident",0.00671140939597315
"0","HRA003620_BC-27",48,0.4,"orig.ident",0.00500260552371027
"1","HRA003620_BC-27",106,0.4,"orig.ident",0.0114545061594986
"2","HRA003620_BC-27",53,0.4,"orig.ident",0.0163681284743669
"3","HRA003620_BC-27",46,0.4,"orig.ident",0.0144654088050314
"4","HRA003620_BC-27",1,0.4,"orig.ident",0.000403551251008878
"5","HRA003620_BC-27",0,0.4,"orig.ident",0
"6","HRA003620_BC-27",17,0.4,"orig.ident",0.0122038765254846
"7","HRA003620_BC-27",5,0.4,"orig.ident",0.00504032258064516
"8","HRA003620_BC-27",3,0.4,"orig.ident",0.00318471337579618
"9","HRA003620_BC-27",6,0.4,"orig.ident",0.00713436385255648
"10","HRA003620_BC-27",4,0.4,"orig.ident",0.00529100529100529
"11","HRA003620_BC-27",3,0.4,"orig.ident",0.00576923076923077
"12","HRA003620_BC-27",2,0.4,"orig.ident",0.00444444444444444
"13","HRA003620_BC-27",0,0.4,"orig.ident",0
"0","HRA003620_BC-30",304,0.4,"orig.ident",0.0316831683168317
"1","HRA003620_BC-30",710,0.4,"orig.ident",0.076723578992868
"2","HRA003620_BC-30",193,0.4,"orig.ident",0.0596046942557134
"3","HRA003620_BC-30",167,0.4,"orig.ident",0.0525157232704403
"4","HRA003620_BC-30",10,0.4,"orig.ident",0.00403551251008878
"5","HRA003620_BC-30",0,0.4,"orig.ident",0
"6","HRA003620_BC-30",73,0.4,"orig.ident",0.0524048815506102
"7","HRA003620_BC-30",26,0.4,"orig.ident",0.0262096774193548
"8","HRA003620_BC-30",64,0.4,"orig.ident",0.0679405520169851
"9","HRA003620_BC-30",57,0.4,"orig.ident",0.0677764565992866
"10","HRA003620_BC-30",23,0.4,"orig.ident",0.0304232804232804
"11","HRA003620_BC-30",58,0.4,"orig.ident",0.111538461538462
"12","HRA003620_BC-30",1,0.4,"orig.ident",0.00222222222222222
"13","HRA003620_BC-30",20,0.4,"orig.ident",0.134228187919463
"0","HRA003620_NC-01",567,0.4,"orig.ident",0.0590932777488275
"1","HRA003620_NC-01",24,0.4,"orig.ident",0.00259347309271666
"2","HRA003620_NC-01",106,0.4,"orig.ident",0.0327362569487338
"3","HRA003620_NC-01",103,0.4,"orig.ident",0.0323899371069182
"4","HRA003620_NC-01",1,0.4,"orig.ident",0.000403551251008878
"5","HRA003620_NC-01",0,0.4,"orig.ident",0
"6","HRA003620_NC-01",19,0.4,"orig.ident",0.0136396267049533
"7","HRA003620_NC-01",55,0.4,"orig.ident",0.0554435483870968
"8","HRA003620_NC-01",11,0.4,"orig.ident",0.0116772823779193
"9","HRA003620_NC-01",0,0.4,"orig.ident",0
"10","HRA003620_NC-01",15,0.4,"orig.ident",0.0198412698412698
"11","HRA003620_NC-01",10,0.4,"orig.ident",0.0192307692307692
"12","HRA003620_NC-01",11,0.4,"orig.ident",0.0244444444444444
"13","HRA003620_NC-01",1,0.4,"orig.ident",0.00671140939597315
"0","HRA003620_NC-04",1815,0.4,"orig.ident",0.189161021365294
"1","HRA003620_NC-04",23,0.4,"orig.ident",0.00248541171385347
"2","HRA003620_NC-04",251,0.4,"orig.ident",0.0775169857936998
"3","HRA003620_NC-04",52,0.4,"orig.ident",0.0163522012578616
"4","HRA003620_NC-04",12,0.4,"orig.ident",0.00484261501210654
"5","HRA003620_NC-04",0,0.4,"orig.ident",0
"6","HRA003620_NC-04",53,0.4,"orig.ident",0.0380473797559225
"7","HRA003620_NC-04",7,0.4,"orig.ident",0.00705645161290323
"8","HRA003620_NC-04",8,0.4,"orig.ident",0.00849256900212314
"9","HRA003620_NC-04",0,0.4,"orig.ident",0
"10","HRA003620_NC-04",10,0.4,"orig.ident",0.0132275132275132
"11","HRA003620_NC-04",1,0.4,"orig.ident",0.00192307692307692
"12","HRA003620_NC-04",2,0.4,"orig.ident",0.00444444444444444
"13","HRA003620_NC-04",2,0.4,"orig.ident",0.0134228187919463
"0","HRA003620_NC-05",739,0.4,"orig.ident",0.077019280875456
"1","HRA003620_NC-05",302,0.4,"orig.ident",0.0326345364166847
"2","HRA003620_NC-05",336,0.4,"orig.ident",0.103767757875232
"3","HRA003620_NC-05",253,0.4,"orig.ident",0.079559748427673
"4","HRA003620_NC-05",2,0.4,"orig.ident",0.000807102502017756
"5","HRA003620_NC-05",0,0.4,"orig.ident",0
"6","HRA003620_NC-05",124,0.4,"orig.ident",0.0890165111270639
"7","HRA003620_NC-05",36,0.4,"orig.ident",0.0362903225806452
"8","HRA003620_NC-05",11,0.4,"orig.ident",0.0116772823779193
"9","HRA003620_NC-05",63,0.4,"orig.ident",0.074910820451843
"10","HRA003620_NC-05",49,0.4,"orig.ident",0.0648148148148148
"11","HRA003620_NC-05",14,0.4,"orig.ident",0.0269230769230769
"12","HRA003620_NC-05",39,0.4,"orig.ident",0.0866666666666667
"13","HRA003620_NC-05",21,0.4,"orig.ident",0.140939597315436
"0","HRA003620_NC-11",439,0.4,"orig.ident",0.0457529963522668
"1","HRA003620_NC-11",47,0.4,"orig.ident",0.00507888480657013
"2","HRA003620_NC-11",197,0.4,"orig.ident",0.060840024706609
"3","HRA003620_NC-11",85,0.4,"orig.ident",0.0267295597484277
"4","HRA003620_NC-11",14,0.4,"orig.ident",0.00564971751412429
"5","HRA003620_NC-11",0,0.4,"orig.ident",0
"6","HRA003620_NC-11",27,0.4,"orig.ident",0.0193826274228284
"7","HRA003620_NC-11",38,0.4,"orig.ident",0.0383064516129032
"8","HRA003620_NC-11",9,0.4,"orig.ident",0.00955414012738853
"9","HRA003620_NC-11",1,0.4,"orig.ident",0.00118906064209275
"10","HRA003620_NC-11",70,0.4,"orig.ident",0.0925925925925926
"11","HRA003620_NC-11",3,0.4,"orig.ident",0.00576923076923077
"12","HRA003620_NC-11",12,0.4,"orig.ident",0.0266666666666667
"13","HRA003620_NC-11",22,0.4,"orig.ident",0.147651006711409
"0","HRA003620_NC-24",72,0.4,"orig.ident",0.0075039082855654
"1","HRA003620_NC-24",163,0.4,"orig.ident",0.0176140047547007
"2","HRA003620_NC-24",42,0.4,"orig.ident",0.012970969734404
"3","HRA003620_NC-24",58,0.4,"orig.ident",0.0182389937106918
"4","HRA003620_NC-24",0,0.4,"orig.ident",0
"5","HRA003620_NC-24",0,0.4,"orig.ident",0
"6","HRA003620_NC-24",82,0.4,"orig.ident",0.0588657573582197
"7","HRA003620_NC-24",2,0.4,"orig.ident",0.00201612903225806
"8","HRA003620_NC-24",4,0.4,"orig.ident",0.00424628450106157
"9","HRA003620_NC-24",0,0.4,"orig.ident",0
"10","HRA003620_NC-24",6,0.4,"orig.ident",0.00793650793650794
"11","HRA003620_NC-24",2,0.4,"orig.ident",0.00384615384615385
"12","HRA003620_NC-24",0,0.4,"orig.ident",0
"13","HRA003620_NC-24",1,0.4,"orig.ident",0.00671140939597315
"0","HRA003620_NC-27",120,0.4,"orig.ident",0.0125065138092757
"1","HRA003620_NC-27",141,0.4,"orig.ident",0.0152366544197104
"2","HRA003620_NC-27",59,0.4,"orig.ident",0.0182211241507103
"3","HRA003620_NC-27",32,0.4,"orig.ident",0.010062893081761
"4","HRA003620_NC-27",0,0.4,"orig.ident",0
"5","HRA003620_NC-27",0,0.4,"orig.ident",0
"6","HRA003620_NC-27",27,0.4,"orig.ident",0.0193826274228284
"7","HRA003620_NC-27",1,0.4,"orig.ident",0.00100806451612903
"8","HRA003620_NC-27",2,0.4,"orig.ident",0.00212314225053079
"9","HRA003620_NC-27",2,0.4,"orig.ident",0.00237812128418549
"10","HRA003620_NC-27",5,0.4,"orig.ident",0.00661375661375661
"11","HRA003620_NC-27",0,0.4,"orig.ident",0
"12","HRA003620_NC-27",5,0.4,"orig.ident",0.0111111111111111
"13","HRA003620_NC-27",1,0.4,"orig.ident",0.00671140939597315
"0","HRA003620_NC-30",1253,0.4,"orig.ident",0.13058884835852
"1","HRA003620_NC-30",249,0.4,"orig.ident",0.0269072833369354
"2","HRA003620_NC-30",631,0.4,"orig.ident",0.194873378628783
"3","HRA003620_NC-30",265,0.4,"orig.ident",0.0833333333333333
"4","HRA003620_NC-30",3,0.4,"orig.ident",0.00121065375302663
"5","HRA003620_NC-30",0,0.4,"orig.ident",0
"6","HRA003620_NC-30",129,0.4,"orig.ident",0.0926058865757358
"7","HRA003620_NC-30",30,0.4,"orig.ident",0.030241935483871
"8","HRA003620_NC-30",16,0.4,"orig.ident",0.0169851380042463
"9","HRA003620_NC-30",2,0.4,"orig.ident",0.00237812128418549
"10","HRA003620_NC-30",76,0.4,"orig.ident",0.100529100529101
"11","HRA003620_NC-30",9,0.4,"orig.ident",0.0173076923076923
"12","HRA003620_NC-30",52,0.4,"orig.ident",0.115555555555556
"13","HRA003620_NC-30",13,0.4,"orig.ident",0.087248322147651
"0","PRJNA662018_PRJNA662018_P1N1",286,0.4,"orig.ident",0.0298071912454403
"1","PRJNA662018_PRJNA662018_P1N1",100,0.4,"orig.ident",0.0108061378863194
"2","PRJNA662018_PRJNA662018_P1N1",88,0.4,"orig.ident",0.0271772699197035
"3","PRJNA662018_PRJNA662018_P1N1",68,0.4,"orig.ident",0.0213836477987421
"4","PRJNA662018_PRJNA662018_P1N1",54,0.4,"orig.ident",0.0217917675544794
"5","PRJNA662018_PRJNA662018_P1N1",0,0.4,"orig.ident",0
"6","PRJNA662018_PRJNA662018_P1N1",30,0.4,"orig.ident",0.0215362526920316
"7","PRJNA662018_PRJNA662018_P1N1",8,0.4,"orig.ident",0.00806451612903226
"8","PRJNA662018_PRJNA662018_P1N1",5,0.4,"orig.ident",0.00530785562632696
"9","PRJNA662018_PRJNA662018_P1N1",6,0.4,"orig.ident",0.00713436385255648
"10","PRJNA662018_PRJNA662018_P1N1",21,0.4,"orig.ident",0.0277777777777778
"11","PRJNA662018_PRJNA662018_P1N1",1,0.4,"orig.ident",0.00192307692307692
"12","PRJNA662018_PRJNA662018_P1N1",8,0.4,"orig.ident",0.0177777777777778
"13","PRJNA662018_PRJNA662018_P1N1",11,0.4,"orig.ident",0.0738255033557047
"0","PRJNA662018_PRJNA662018_P1T1",134,0.4,"orig.ident",0.0139656070870245
"1","PRJNA662018_PRJNA662018_P1T1",467,0.4,"orig.ident",0.0504646639291117
"2","PRJNA662018_PRJNA662018_P1T1",71,0.4,"orig.ident",0.0219271155033972
"3","PRJNA662018_PRJNA662018_P1T1",79,0.4,"orig.ident",0.0248427672955975
"4","PRJNA662018_PRJNA662018_P1T1",9,0.4,"orig.ident",0.0036319612590799
"5","PRJNA662018_PRJNA662018_P1T1",0,0.4,"orig.ident",0
"6","PRJNA662018_PRJNA662018_P1T1",51,0.4,"orig.ident",0.0366116295764537
"7","PRJNA662018_PRJNA662018_P1T1",14,0.4,"orig.ident",0.0141129032258065
"8","PRJNA662018_PRJNA662018_P1T1",17,0.4,"orig.ident",0.0180467091295117
"9","PRJNA662018_PRJNA662018_P1T1",62,0.4,"orig.ident",0.0737217598097503
"10","PRJNA662018_PRJNA662018_P1T1",68,0.4,"orig.ident",0.0899470899470899
"11","PRJNA662018_PRJNA662018_P1T1",14,0.4,"orig.ident",0.0269230769230769
"12","PRJNA662018_PRJNA662018_P1T1",11,0.4,"orig.ident",0.0244444444444444
"13","PRJNA662018_PRJNA662018_P1T1",0,0.4,"orig.ident",0
"0","PRJNA662018_PRJNA662018_P2T2",48,0.4,"orig.ident",0.00500260552371027
"1","PRJNA662018_PRJNA662018_P2T2",72,0.4,"orig.ident",0.00778041927814999
"2","PRJNA662018_PRJNA662018_P2T2",36,0.4,"orig.ident",0.0111179740580605
"3","PRJNA662018_PRJNA662018_P2T2",69,0.4,"orig.ident",0.0216981132075472
"4","PRJNA662018_PRJNA662018_P2T2",19,0.4,"orig.ident",0.00766747376916868
"5","PRJNA662018_PRJNA662018_P2T2",0,0.4,"orig.ident",0
"6","PRJNA662018_PRJNA662018_P2T2",8,0.4,"orig.ident",0.00574300071787509
"7","PRJNA662018_PRJNA662018_P2T2",2,0.4,"orig.ident",0.00201612903225806
"8","PRJNA662018_PRJNA662018_P2T2",6,0.4,"orig.ident",0.00636942675159236
"9","PRJNA662018_PRJNA662018_P2T2",10,0.4,"orig.ident",0.0118906064209275
"10","PRJNA662018_PRJNA662018_P2T2",17,0.4,"orig.ident",0.0224867724867725
"11","PRJNA662018_PRJNA662018_P2T2",6,0.4,"orig.ident",0.0115384615384615
"12","PRJNA662018_PRJNA662018_P2T2",5,0.4,"orig.ident",0.0111111111111111
"13","PRJNA662018_PRJNA662018_P2T2",3,0.4,"orig.ident",0.0201342281879195
"0","PRJNA662018_PRJNA662018_P3N3",30,0.4,"orig.ident",0.00312662845231892
"1","PRJNA662018_PRJNA662018_P3N3",73,0.4,"orig.ident",0.00788848065701318
"2","PRJNA662018_PRJNA662018_P3N3",13,0.4,"orig.ident",0.00401482396541075
"3","PRJNA662018_PRJNA662018_P3N3",38,0.4,"orig.ident",0.0119496855345912
"4","PRJNA662018_PRJNA662018_P3N3",17,0.4,"orig.ident",0.00686037126715093
"5","PRJNA662018_PRJNA662018_P3N3",0,0.4,"orig.ident",0
"6","PRJNA662018_PRJNA662018_P3N3",17,0.4,"orig.ident",0.0122038765254846
"7","PRJNA662018_PRJNA662018_P3N3",0,0.4,"orig.ident",0
"8","PRJNA662018_PRJNA662018_P3N3",3,0.4,"orig.ident",0.00318471337579618
"9","PRJNA662018_PRJNA662018_P3N3",5,0.4,"orig.ident",0.00594530321046373
"10","PRJNA662018_PRJNA662018_P3N3",4,0.4,"orig.ident",0.00529100529100529
"11","PRJNA662018_PRJNA662018_P3N3",0,0.4,"orig.ident",0
"12","PRJNA662018_PRJNA662018_P3N3",1,0.4,"orig.ident",0.00222222222222222
"13","PRJNA662018_PRJNA662018_P3N3",0,0.4,"orig.ident",0
"0","PRJNA662018_PRJNA662018_P3T3",6,0.4,"orig.ident",0.000625325690463783
"1","PRJNA662018_PRJNA662018_P3T3",50,0.4,"orig.ident",0.00540306894315971
"2","PRJNA662018_PRJNA662018_P3T3",24,0.4,"orig.ident",0.00741198270537369
"3","PRJNA662018_PRJNA662018_P3T3",20,0.4,"orig.ident",0.00628930817610063
"4","PRJNA662018_PRJNA662018_P3T3",9,0.4,"orig.ident",0.0036319612590799
"5","PRJNA662018_PRJNA662018_P3T3",0,0.4,"orig.ident",0
"6","PRJNA662018_PRJNA662018_P3T3",6,0.4,"orig.ident",0.00430725053840632
"7","PRJNA662018_PRJNA662018_P3T3",7,0.4,"orig.ident",0.00705645161290323
"8","PRJNA662018_PRJNA662018_P3T3",9,0.4,"orig.ident",0.00955414012738853
"9","PRJNA662018_PRJNA662018_P3T3",6,0.4,"orig.ident",0.00713436385255648
"10","PRJNA662018_PRJNA662018_P3T3",7,0.4,"orig.ident",0.00925925925925926
"11","PRJNA662018_PRJNA662018_P3T3",2,0.4,"orig.ident",0.00384615384615385
"12","PRJNA662018_PRJNA662018_P3T3",4,0.4,"orig.ident",0.00888888888888889
"13","PRJNA662018_PRJNA662018_P3T3",1,0.4,"orig.ident",0.00671140939597315
"0","PRJNA662018_PRJNA662018_P4T4",136,0.4,"orig.ident",0.0141740489838458
"1","PRJNA662018_PRJNA662018_P4T4",354,0.4,"orig.ident",0.0382537281175708
"2","PRJNA662018_PRJNA662018_P4T4",23,0.4,"orig.ident",0.00710315009264978
"3","PRJNA662018_PRJNA662018_P4T4",39,0.4,"orig.ident",0.0122641509433962
"4","PRJNA662018_PRJNA662018_P4T4",33,0.4,"orig.ident",0.013317191283293
"5","PRJNA662018_PRJNA662018_P4T4",0,0.4,"orig.ident",0
"6","PRJNA662018_PRJNA662018_P4T4",4,0.4,"orig.ident",0.00287150035893754
"7","PRJNA662018_PRJNA662018_P4T4",91,0.4,"orig.ident",0.0917338709677419
"8","PRJNA662018_PRJNA662018_P4T4",38,0.4,"orig.ident",0.0403397027600849
"9","PRJNA662018_PRJNA662018_P4T4",34,0.4,"orig.ident",0.0404280618311534
"10","PRJNA662018_PRJNA662018_P4T4",34,0.4,"orig.ident",0.044973544973545
"11","PRJNA662018_PRJNA662018_P4T4",21,0.4,"orig.ident",0.0403846153846154
"12","PRJNA662018_PRJNA662018_P4T4",4,0.4,"orig.ident",0.00888888888888889
"13","PRJNA662018_PRJNA662018_P4T4",6,0.4,"orig.ident",0.0402684563758389
"0","PRJNA662018_PRJNA662018_P5T5",9,0.4,"orig.ident",0.000937988535695675
"1","PRJNA662018_PRJNA662018_P5T5",73,0.4,"orig.ident",0.00788848065701318
"2","PRJNA662018_PRJNA662018_P5T5",9,0.4,"orig.ident",0.00277949351451513
"3","PRJNA662018_PRJNA662018_P5T5",28,0.4,"orig.ident",0.00880503144654088
"4","PRJNA662018_PRJNA662018_P5T5",2,0.4,"orig.ident",0.000807102502017756
"5","PRJNA662018_PRJNA662018_P5T5",0,0.4,"orig.ident",0
"6","PRJNA662018_PRJNA662018_P5T5",3,0.4,"orig.ident",0.00215362526920316
"7","PRJNA662018_PRJNA662018_P5T5",6,0.4,"orig.ident",0.00604838709677419
"8","PRJNA662018_PRJNA662018_P5T5",9,0.4,"orig.ident",0.00955414012738853
"9","PRJNA662018_PRJNA662018_P5T5",25,0.4,"orig.ident",0.0297265160523187
"10","PRJNA662018_PRJNA662018_P5T5",1,0.4,"orig.ident",0.00132275132275132
"11","PRJNA662018_PRJNA662018_P5T5",2,0.4,"orig.ident",0.00384615384615385
"12","PRJNA662018_PRJNA662018_P5T5",0,0.4,"orig.ident",0
"13","PRJNA662018_PRJNA662018_P5T5",0,0.4,"orig.ident",0
"0","PRJNA662018_PRJNA662018_P6N2",144,0.4,"orig.ident",0.0150078165711308
"1","PRJNA662018_PRJNA662018_P6N2",92,0.4,"orig.ident",0.00994164685541388
"2","PRJNA662018_PRJNA662018_P6N2",56,0.4,"orig.ident",0.0172946263125386
"3","PRJNA662018_PRJNA662018_P6N2",49,0.4,"orig.ident",0.0154088050314465
"4","PRJNA662018_PRJNA662018_P6N2",18,0.4,"orig.ident",0.00726392251815981
"5","PRJNA662018_PRJNA662018_P6N2",0,0.4,"orig.ident",0
"6","PRJNA662018_PRJNA662018_P6N2",16,0.4,"orig.ident",0.0114860014357502
"7","PRJNA662018_PRJNA662018_P6N2",7,0.4,"orig.ident",0.00705645161290323
"8","PRJNA662018_PRJNA662018_P6N2",3,0.4,"orig.ident",0.00318471337579618
"9","PRJNA662018_PRJNA662018_P6N2",1,0.4,"orig.ident",0.00118906064209275
"10","PRJNA662018_PRJNA662018_P6N2",16,0.4,"orig.ident",0.0211640211640212
"11","PRJNA662018_PRJNA662018_P6N2",1,0.4,"orig.ident",0.00192307692307692
"12","PRJNA662018_PRJNA662018_P6N2",13,0.4,"orig.ident",0.0288888888888889
"13","PRJNA662018_PRJNA662018_P6N2",2,0.4,"orig.ident",0.0134228187919463
"0","PRJNA662018_PRJNA662018_P6T6",1,0.4,"orig.ident",0.000104220948410631
"1","PRJNA662018_PRJNA662018_P6T6",24,0.4,"orig.ident",0.00259347309271666
"2","PRJNA662018_PRJNA662018_P6T6",1,0.4,"orig.ident",0.000308832612723904
"3","PRJNA662018_PRJNA662018_P6T6",4,0.4,"orig.ident",0.00125786163522013
"4","PRJNA662018_PRJNA662018_P6T6",0,0.4,"orig.ident",0
"5","PRJNA662018_PRJNA662018_P6T6",0,0.4,"orig.ident",0
"6","PRJNA662018_PRJNA662018_P6T6",11,0.4,"orig.ident",0.00789662598707825
"7","PRJNA662018_PRJNA662018_P6T6",0,0.4,"orig.ident",0
"8","PRJNA662018_PRJNA662018_P6T6",0,0.4,"orig.ident",0
"9","PRJNA662018_PRJNA662018_P6T6",8,0.4,"orig.ident",0.00951248513674197
"10","PRJNA662018_PRJNA662018_P6T6",1,0.4,"orig.ident",0.00132275132275132
"11","PRJNA662018_PRJNA662018_P6T6",0,0.4,"orig.ident",0
"12","PRJNA662018_PRJNA662018_P6T6",0,0.4,"orig.ident",0
"13","PRJNA662018_PRJNA662018_P6T6",0,0.4,"orig.ident",0
"0","PRJNA662018_PRJNA662018_P7T7",25,0.4,"orig.ident",0.00260552371026576
"1","PRJNA662018_PRJNA662018_P7T7",137,0.4,"orig.ident",0.0148044089042576
"2","PRJNA662018_PRJNA662018_P7T7",31,0.4,"orig.ident",0.00957381099444101
"3","PRJNA662018_PRJNA662018_P7T7",42,0.4,"orig.ident",0.0132075471698113
"4","PRJNA662018_PRJNA662018_P7T7",1,0.4,"orig.ident",0.000403551251008878
"5","PRJNA662018_PRJNA662018_P7T7",0,0.4,"orig.ident",0
"6","PRJNA662018_PRJNA662018_P7T7",13,0.4,"orig.ident",0.00933237616654702
"7","PRJNA662018_PRJNA662018_P7T7",20,0.4,"orig.ident",0.0201612903225806
"8","PRJNA662018_PRJNA662018_P7T7",6,0.4,"orig.ident",0.00636942675159236
"9","PRJNA662018_PRJNA662018_P7T7",17,0.4,"orig.ident",0.0202140309155767
"10","PRJNA662018_PRJNA662018_P7T7",5,0.4,"orig.ident",0.00661375661375661
"11","PRJNA662018_PRJNA662018_P7T7",3,0.4,"orig.ident",0.00576923076923077
"12","PRJNA662018_PRJNA662018_P7T7",1,0.4,"orig.ident",0.00222222222222222
"13","PRJNA662018_PRJNA662018_P7T7",2,0.4,"orig.ident",0.0134228187919463
"0","PRJNA662018_PRJNA662018_P8T8",21,0.4,"orig.ident",0.00218863991662324
"1","PRJNA662018_PRJNA662018_P8T8",43,0.4,"orig.ident",0.00464663929111735
"2","PRJNA662018_PRJNA662018_P8T8",4,0.4,"orig.ident",0.00123533045089561
"3","PRJNA662018_PRJNA662018_P8T8",37,0.4,"orig.ident",0.0116352201257862
"4","PRJNA662018_PRJNA662018_P8T8",0,0.4,"orig.ident",0
"5","PRJNA662018_PRJNA662018_P8T8",0,0.4,"orig.ident",0
"6","PRJNA662018_PRJNA662018_P8T8",9,0.4,"orig.ident",0.00646087580760948
"7","PRJNA662018_PRJNA662018_P8T8",10,0.4,"orig.ident",0.0100806451612903
"8","PRJNA662018_PRJNA662018_P8T8",4,0.4,"orig.ident",0.00424628450106157
"9","PRJNA662018_PRJNA662018_P8T8",17,0.4,"orig.ident",0.0202140309155767
"10","PRJNA662018_PRJNA662018_P8T8",8,0.4,"orig.ident",0.0105820105820106
"11","PRJNA662018_PRJNA662018_P8T8",2,0.4,"orig.ident",0.00384615384615385
"12","PRJNA662018_PRJNA662018_P8T8",0,0.4,"orig.ident",0
"13","PRJNA662018_PRJNA662018_P8T8",0,0.4,"orig.ident",0
"0","T4091568",70,0.4,"orig.ident",0.00729546638874414
"1","T4091568",306,0.4,"orig.ident",0.0330667819321375
"2","T4091568",15,0.4,"orig.ident",0.00463248919085855
"3","T4091568",36,0.4,"orig.ident",0.0113207547169811
"4","T4091568",298,0.4,"orig.ident",0.120258272800646
"5","T4091568",352,0.4,"orig.ident",0.163873370577281
"6","T4091568",8,0.4,"orig.ident",0.00574300071787509
"7","T4091568",8,0.4,"orig.ident",0.00806451612903226
"8","T4091568",24,0.4,"orig.ident",0.0254777070063694
"9","T4091568",10,0.4,"orig.ident",0.0118906064209275
"10","T4091568",15,0.4,"orig.ident",0.0198412698412698
"11","T4091568",7,0.4,"orig.ident",0.0134615384615385
"12","T4091568",17,0.4,"orig.ident",0.0377777777777778
"13","T4091568",2,0.4,"orig.ident",0.0134228187919463
"0","T4295396",0,0.4,"orig.ident",0
"1","T4295396",71,0.4,"orig.ident",0.00767235789928679
"2","T4295396",2,0.4,"orig.ident",0.000617665225447807
"3","T4295396",8,0.4,"orig.ident",0.00251572327044025
"4","T4295396",23,0.4,"orig.ident",0.0092816787732042
"5","T4295396",65,0.4,"orig.ident",0.0302607076350093
"6","T4295396",0,0.4,"orig.ident",0
"7","T4295396",13,0.4,"orig.ident",0.0131048387096774
"8","T4295396",14,0.4,"orig.ident",0.0148619957537155
"9","T4295396",1,0.4,"orig.ident",0.00118906064209275
"10","T4295396",5,0.4,"orig.ident",0.00661375661375661
"11","T4295396",10,0.4,"orig.ident",0.0192307692307692
"12","T4295396",6,0.4,"orig.ident",0.0133333333333333
"13","T4295396",1,0.4,"orig.ident",0.00671140939597315
"0","T4380845",0,0.4,"orig.ident",0
"1","T4380845",216,0.4,"orig.ident",0.02334125783445
"2","T4380845",25,0.4,"orig.ident",0.00772081531809759
"3","T4380845",29,0.4,"orig.ident",0.00911949685534591
"4","T4380845",17,0.4,"orig.ident",0.00686037126715093
"5","T4380845",157,0.4,"orig.ident",0.0730912476722533
"6","T4380845",2,0.4,"orig.ident",0.00143575017946877
"7","T4380845",18,0.4,"orig.ident",0.0181451612903226
"8","T4380845",52,0.4,"orig.ident",0.0552016985138004
"9","T4380845",6,0.4,"orig.ident",0.00713436385255648
"10","T4380845",9,0.4,"orig.ident",0.0119047619047619
"11","T4380845",43,0.4,"orig.ident",0.0826923076923077
"12","T4380845",1,0.4,"orig.ident",0.00222222222222222
"13","T4380845",0,0.4,"orig.ident",0
"0","T4398343",0,0.4,"orig.ident",0
"1","T4398343",630,0.4,"orig.ident",0.0680786686838124
"2","T4398343",19,0.4,"orig.ident",0.00586781964175417
"3","T4398343",82,0.4,"orig.ident",0.0257861635220126
"4","T4398343",19,0.4,"orig.ident",0.00766747376916868
"5","T4398343",314,0.4,"orig.ident",0.146182495344507
"6","T4398343",4,0.4,"orig.ident",0.00287150035893754
"7","T4398343",105,0.4,"orig.ident",0.105846774193548
"8","T4398343",72,0.4,"orig.ident",0.0764331210191083
"9","T4398343",37,0.4,"orig.ident",0.0439952437574316
"10","T4398343",31,0.4,"orig.ident",0.041005291005291
"11","T4398343",74,0.4,"orig.ident",0.142307692307692
"12","T4398343",36,0.4,"orig.ident",0.08
"13","T4398343",1,0.4,"orig.ident",0.00671140939597315
